run,target,threshold,tp,fp,recall,precision,alert_rate
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00328309082,54622,979844,0.996243,0.052802,0.093553521
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00334765905,54619,979367,0.996188,0.052824,0.093510111
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00341349279,54614,978723,0.996097,0.052852,0.093451418
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00348061666,54614,978270,0.996097,0.052875,0.093410450
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00354905578,54612,977610,0.996060,0.052907,0.093350581
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00361883573,54605,976841,0.995933,0.052940,0.093280403
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00368998257,54602,975917,0.995878,0.052985,0.093196568
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00376252289,54600,975425,0.995842,0.053008,0.093151892
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00383648377,54599,974890,0.995823,0.053035,0.093103418
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00391189281,54592,974234,0.995696,0.053062,0.093043459
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00398877814,54590,973615,0.995659,0.053093,0.092987298
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00406716842,54584,973037,0.995550,0.053117,0.092934483
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00414709287,54582,972365,0.995513,0.053150,0.092873529
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00422858125,54582,971604,0.995513,0.053189,0.092804706
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00431166391,54579,971072,0.995459,0.053214,0.092756323
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00439637176,54571,970172,0.995313,0.053253,0.092674207
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00448273631,54570,969506,0.995294,0.053287,0.092613885
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00457078965,54569,968964,0.995276,0.053314,0.092564778
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00466056451,54567,968434,0.995240,0.053340,0.092516666
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00475209422,54555,967565,0.995021,0.053374,0.092436992
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00484541275,54545,966414,0.994838,0.053425,0.092331995
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00494055471,54537,965830,0.994692,0.053448,0.092278456
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00503755537,54532,964737,0.994601,0.053501,0.092179157
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00513645066,54523,963804,0.994437,0.053542,0.092093966
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00523727721,54521,963153,0.994401,0.053574,0.092034911
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00534007233,54509,962202,0.994182,0.053613,0.091947820
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00544487402,54508,960798,0.994164,0.053686,0.091820757
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00555172102,54506,960101,0.994127,0.053721,0.091757542
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00566065278,54503,959316,0.994072,0.053760,0.091686278
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00577170952,54499,958523,0.993999,0.053798,0.091614200
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0058849322,54473,956928,0.993525,0.053859,0.091467602
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00600036254,54467,955350,0.993416,0.053937,0.091324351
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00611804306,54449,953978,0.993087,0.053994,0.091198644
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00623801707,54443,953119,0.992978,0.054034,0.091120416
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00636032871,54439,951815,0.992905,0.054101,0.091002125
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00648502291,54410,950179,0.992376,0.054161,0.090851549
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00661214548,54390,948093,0.992011,0.054255,0.090661089
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00674174305,54367,946191,0.991592,0.054337,0.090486999
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00687386315,54352,944578,0.991318,0.054410,0.090339768
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00700855418,54349,944027,0.991264,0.054437,0.090289666
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00714586545,54315,941665,0.990643,0.054534,0.090072980
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00728584717,54297,940390,0.990315,0.054587,0.089956046
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00742855051,54261,938555,0.989659,0.054654,0.089786839
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00757402756,54243,937156,0.989330,0.054714,0.089658691
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00772233139,54237,936472,0.989221,0.054746,0.089596289
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00787351607,54226,935448,0.989020,0.054792,0.089502688
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00802763663,54219,934564,0.988893,0.054834,0.089422109
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00818474914,54183,932392,0.988236,0.054920,0.089222425
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00834491071,54175,931334,0.988090,0.054972,0.089126020
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00850817947,54168,930618,0.987962,0.055005,0.089060634
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00867461467,54093,926878,0.986594,0.055142,0.088715619
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00884427658,54083,925607,0.986412,0.055204,0.088599769
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00901722664,54066,924012,0.986102,0.055278,0.088453986
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00919352737,54036,921859,0.985555,0.055371,0.088256563
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00937324245,53998,919473,0.984862,0.055470,0.088037345
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00955643671,53936,916059,0.983731,0.055604,0.087722987
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00974317618,53890,913174,0.982892,0.055725,0.087457918
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.00993352807,53756,907425,0.980448,0.055927,0.086925879
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0101275608,53724,905100,0.979864,0.056031,0.086712721
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0103253441,53632,900652,0.978186,0.056201,0.086302139
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0105269489,53565,895958,0.976964,0.056413,0.085871570
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0107324473,53516,892275,0.976071,0.056583,0.085534061
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.010941913,53441,888985,0.974703,0.056706,0.085229742
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0111554207,53374,884547,0.973481,0.056907,0.084822326
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0113730467,53315,879840,0.972405,0.057134,0.084391305
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0115948684,53268,876680,0.971547,0.057281,0.084101275
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0118209649,53215,873062,0.970581,0.057450,0.083769283
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0120514164,53137,867118,0.969158,0.057742,0.083224674
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0122863047,53071,862242,0.967954,0.057981,0.082777736
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0125257131,52953,853482,0.965802,0.058419,0.081974841
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0127697262,52861,847946,0.964124,0.058682,0.081465864
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0130184303,52766,841161,0.962391,0.059027,0.080843661
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0132719131,52705,836718,0.961279,0.059258,0.080436335
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0135302637,52599,829047,0.959346,0.059660,0.079733010
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0137935731,52467,818046,0.956938,0.060271,0.078726180
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0140619337,52333,807628,0.954494,0.060855,0.077771893
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0143354395,52212,797890,0.952287,0.061419,0.076880280
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0146141861,52076,785299,0.949807,0.062190,0.075729294
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0148982709,51881,769780,0.946250,0.063142,0.074308174
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0151877929,51759,758823,0.944025,0.063854,0.073306228
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0154828528,51576,744042,0.940687,0.064825,0.071952935
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0157835531,51381,729980,0.937131,0.065758,0.070663582
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0160899981,51182,717122,0.933501,0.066617,0.069482752
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0164022936,51096,710272,0.931933,0.067111,0.068855484
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0167205476,50954,701444,0.929343,0.067722,0.068044268
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0170448696,50842,693391,0.927300,0.068315,0.067305854
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0173753713,50750,686924,0.925622,0.068797,0.066712681
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0177121659,50647,680758,0.923743,0.069246,0.066145734
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0180553688,50549,674527,0.921956,0.069715,0.065573361
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0184050972,50489,671094,0.920862,0.069970,0.065257466
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0187614704,50381,662799,0.918892,0.070643,0.064497528
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0191246095,50259,655255,0.916667,0.071237,0.063804242
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0194946377,50192,650199,0.915445,0.071663,0.063340935
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0198716803,50112,645214,0.913986,0.072070,0.062882874
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0202558645,50049,642142,0.912837,0.072305,0.062599356
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0206473198,49969,638350,0.911377,0.072596,0.062249186
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0210461777,49912,635849,0.910338,0.072783,0.062017849
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0214525718,49838,632519,0.908988,0.073038,0.061710003
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.021866638,49726,628710,0.906945,0.073295,0.061355401
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0222885142,49608,625151,0.904793,0.073520,0.061022866
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0227183406,49466,621316,0.902203,0.073744,0.060663200
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0231562598,49322,617547,0.899577,0.073961,0.060309322
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0236024165,49207,613361,0.897479,0.074267,0.059920354
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0240569577,49081,609349,0.895181,0.074542,0.059546128
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0245200327,48914,603872,0.892135,0.074931,0.059035704
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0249917932,48623,596322,0.886828,0.075391,0.058326591
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0254723933,48443,591122,0.883545,0.075744,0.057840043
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0259619894,48269,586407,0.880371,0.076053,0.057397899
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0264607404,47984,579508,0.875173,0.076470,0.056748202
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0269688074,47763,573023,0.871142,0.076940,0.056141735
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0274863543,47485,565793,0.866072,0.077428,0.055462738
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0280135474,47094,554860,0.858941,0.078235,0.054438634
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0285505552,46772,545376,0.853068,0.078987,0.053551814
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.029097549,46484,535909,0.847815,0.079816,0.052669605
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0296547027,46147,527239,0.841668,0.080482,0.051855043
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0302221925,45869,519431,0.836598,0.081141,0.051123773
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0308001975,45259,501413,0.825472,0.082790,0.049439122
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0313888991,44900,491688,0.818925,0.083677,0.048527160
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0319884816,44521,480671,0.812012,0.084771,0.047496545
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0325991316,44094,468160,0.804224,0.086078,0.046326477
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0332210387,43583,453169,0.794904,0.087736,0.044924530
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.033854395,43055,439695,0.785274,0.089187,0.043658237
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0344993952,42627,429138,0.777468,0.090356,0.042664792
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.035156237,41899,412331,0.764190,0.092242,0.041078987
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0358251205,41072,390882,0.749106,0.095084,0.039064423
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0365062487,40540,376221,0.739403,0.097274,0.037690421
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0371998272,40062,363466,0.730685,0.099279,0.036493674
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0379060646,39316,344635,0.717079,0.102398,0.034723198
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0386251719,38502,325238,0.702232,0.105850,0.032895385
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0393573633,37929,309967,0.691782,0.109024,0.031462509
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0401028552,37454,296020,0.683118,0.112315,0.030158233
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0408618674,36884,282705,0.672722,0.115411,0.028902522
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.041634622,36443,273544,0.664679,0.117563,0.028034150
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0424213442,35743,254811,0.651911,0.123017,0.026276697
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0432222617,35099,241209,0.640166,0.127029,0.024988338
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0440376051,34517,228508,0.629551,0.131231,0.023787070
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0448676079,33994,214277,0.620012,0.136923,0.022452769
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0457125062,33425,199635,0.609634,0.143418,0.021077139
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0465725389,32991,190037,0.601718,0.147923,0.020169880
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0474479477,32610,181039,0.594769,0.152634,0.019321675
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0483389771,32190,170951,0.587109,0.158461,0.018371368
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0492458741,31620,158107,0.576713,0.166661,0.017158253
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0501688886,31143,144915,0.568013,0.176891,0.015922076
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0511082732,30761,136186,0.561045,0.184256,0.015098108
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0520642831,30532,131650,0.556869,0.188258,0.014667178
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0530371761,30255,125720,0.551817,0.193973,0.014105839
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0540272129,29918,117678,0.545670,0.202702,0.013348071
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0550346565,29754,113532,0.542679,0.207655,0.012958289
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0560597725,29562,109264,0.539177,0.212943,0.012554942
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0571028293,29418,105748,0.536551,0.217643,0.012223945
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0581640975,29175,101943,0.532119,0.222509,0.011857858
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0592438503,29004,98934,0.529000,0.226704,0.011570269
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0603423634,28874,96359,0.526629,0.230562,0.011325639
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0614599146,28731,94169,0.524021,0.233775,0.011114650
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0625967842,28593,91547,0.521504,0.237997,0.010865045
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0637532549,28462,89114,0.519114,0.242073,0.010633166
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0649296114,28317,86756,0.516470,0.246079,0.010406803
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0661261406,28128,84028,0.513023,0.250794,0.010143000
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0673431316,27999,81861,0.510670,0.254861,0.009935358
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0685808754,27886,79920,0.508609,0.258668,0.009749601
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0698396649,27713,77675,0.505453,0.262962,0.009530926
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0711197951,27616,76075,0.503684,0.266330,0.009377455
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0724215626,27548,75226,0.502444,0.268044,0.009294524
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0737452658,27465,74062,0.500930,0.270519,0.009181750
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0750912047,27364,73016,0.499088,0.272604,0.009078019
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0764596808,27230,71334,0.496644,0.276267,0.008913787
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0778509971,27134,69565,0.494893,0.280603,0.008745123
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0792654579,27057,68548,0.493489,0.283008,0.008646185
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0807033686,26974,67562,0.491975,0.285330,0.008549508
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.082165036,26849,65898,0.489695,0.289486,0.008387717
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0836507676,26708,64043,0.487123,0.294300,0.008207206
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0851608719,26579,62453,0.484771,0.298533,0.008051746
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0866956582,26499,61732,0.483311,0.300337,0.007979306
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0882554363,26414,60996,0.481761,0.302185,0.007905058
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0898405165,26351,60298,0.480612,0.304112,0.007836235
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0914512095,26289,59669,0.479481,0.305835,0.007773744
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0930878262,26203,58725,0.477913,0.308532,0.007680594
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0947506774,26057,57414,0.475250,0.312168,0.007548828
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0964400738,25925,56308,0.472842,0.315263,0.007436868
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.098156326,25834,55341,0.471183,0.318251,0.007341186
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.0998997437,25730,54119,0.469286,0.322233,0.007221267
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.101670636,25584,52429,0.466623,0.327945,0.007055225
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.103469313,25353,50563,0.462410,0.333961,0.006865580
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.10529608,25199,49222,0.459601,0.338601,0.006730377
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.107151244,25114,48144,0.458051,0.342816,0.006625200
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.109035111,25028,47184,0.456482,0.346591,0.006530603
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.110947982,24840,45504,0.453053,0.353122,0.006361668
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.11289016,24710,44520,0.450682,0.356926,0.006260921
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.114861945,24607,43631,0.448804,0.360606,0.006171208
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.116863632,24517,42958,0.447162,0.363349,0.006102205
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.118895517,24394,42234,0.444919,0.366122,0.006025605
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.120957891,24295,41377,0.443113,0.369945,0.005939148
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.123051043,24179,40592,0.440997,0.373300,0.005857665
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.125175259,24045,39391,0.438553,0.379043,0.005736932
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.12733082,23941,38557,0.436656,0.383068,0.005652103
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.129518006,23791,37741,0.433921,0.386644,0.005564741
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.13173709,23691,37048,0.432097,0.390046,0.005493025
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.133988341,23566,36113,0.429817,0.394879,0.005397162
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.136272027,23469,35293,0.428048,0.399391,0.005314232
v2-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0.138588406,23311,34136,0.425166,0.405783,0.005195308
