run,target,threshold,tp,fp,recall,precision,alert_rate
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,4.17854282e-08,50779,4324129,1.000000,0.011607,0.395651522
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,4.26099784e-08,50779,4306770,1.000000,0.011653,0.394081634
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,4.34507995e-08,50779,4285184,1.000000,0.011711,0.392129471
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,4.43082125e-08,50779,4262141,1.000000,0.011774,0.390045542
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,4.51825447e-08,50779,4242963,1.000000,0.011826,0.388311150
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,4.60741301e-08,50779,4214033,1.000000,0.011907,0.385694821
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,4.69833092e-08,50779,4182595,1.000000,0.011995,0.382851677
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,4.7910429e-08,50779,4160249,1.000000,0.012059,0.380830783
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,4.88558436e-08,50779,4142768,1.000000,0.012109,0.379249861
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,4.98199141e-08,50779,4126226,1.000000,0.012157,0.377753860
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,5.08030085e-08,50779,4104343,1.000000,0.012221,0.375774838
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,5.18055023e-08,50779,4087392,1.000000,0.012271,0.374241848
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,5.28277783e-08,50779,4063583,1.000000,0.012342,0.372088644
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,5.38702268e-08,50779,4033902,1.000000,0.012432,0.369404398
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,5.49332459e-08,50779,4012196,1.000000,0.012498,0.367441382
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,5.60172415e-08,50779,3982821,1.000000,0.012589,0.364784809
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,5.71226276e-08,50779,3948552,1.000000,0.012697,0.361685639
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,5.82498262e-08,50779,3920032,1.000000,0.012788,0.359106389
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,5.93992677e-08,50779,3899481,1.000000,0.012855,0.357247828
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,6.05713912e-08,50779,3881822,1.000000,0.012912,0.355650809
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,6.17666441e-08,50779,3860073,1.000000,0.012984,0.353683905
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,6.29854829e-08,50779,3842191,1.000000,0.013044,0.352066719
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,6.4228373e-08,50779,3818489,1.000000,0.013124,0.349923192
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,6.54957889e-08,50779,3799923,1.000000,0.013187,0.348244148
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,6.67882148e-08,50779,3779519,1.000000,0.013257,0.346398880
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,6.8106144e-08,50779,3758677,1.000000,0.013330,0.344514002
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,6.94500799e-08,50779,3740780,1.000000,0.013393,0.342895460
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,7.08205356e-08,50779,3717333,1.000000,0.013476,0.340774994
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,7.22180345e-08,50779,3700050,1.000000,0.013538,0.339211979
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,7.36431101e-08,50779,3682586,1.000000,0.013601,0.337632596
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,7.50963068e-08,50779,3654730,1.000000,0.013704,0.335113396
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,7.65781792e-08,50779,3637985,1.000000,0.013766,0.333599036
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,7.80892934e-08,50779,3618502,1.000000,0.013839,0.331837061
v2-xgboost-none,DETERMINISTIC_BURST_ORIENTEDGRAYHOLE,7.96302264e-08,50779,3603676,1.000000,0.013895,0.330496249
