run,target,threshold,tp,fp,recall,precision,alert_rate
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999995,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999995,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999995,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999995,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999995,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999995,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999996,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999996,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999996,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999996,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999996,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999996,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999996,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999996,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999996,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999996,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999996,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999996,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999997,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999998,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999998,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999998,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999998,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999998,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999998,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999998,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999998,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999998,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_BURST_ORIENTEDGRAYHOLE,0.999999998,0,0,0.000000,,0.000000000
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,0,54828,23171702,1.000000,0.002361,1.000000000
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.06115362e-09,54828,23171392,1.000000,0.002361,0.999986653
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.10182628e-09,54828,23171392,1.000000,0.002361,0.999986653
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.14330154e-09,54828,23171392,1.000000,0.002361,0.999986653
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.18559523e-09,54828,23171392,1.000000,0.002361,0.999986653
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.2287235e-09,54828,23171392,1.000000,0.002361,0.999986653
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.27270282e-09,54828,23171392,1.000000,0.002361,0.999986653
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.31754998e-09,54828,23171391,1.000000,0.002361,0.999986610
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.3632821e-09,54828,23171390,1.000000,0.002361,0.999986567
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.40991666e-09,54828,23171388,1.000000,0.002361,0.999986481
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.45747145e-09,54828,23171383,1.000000,0.002361,0.999986266
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.50596465e-09,54828,23171380,1.000000,0.002361,0.999986137
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.55541475e-09,54828,23171320,1.000000,0.002361,0.999983553
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.60584065e-09,54828,23171297,1.000000,0.002361,0.999982563
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.65726161e-09,54828,23171274,1.000000,0.002361,0.999981573
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.70969725e-09,54828,23171247,1.000000,0.002361,0.999980410
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.76316761e-09,54828,23171208,1.000000,0.002361,0.999978731
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.81769309e-09,54828,23171186,1.000000,0.002361,0.999977784
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.87329452e-09,54828,23171100,1.000000,0.002361,0.999974081
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.92999313e-09,54828,23171068,1.000000,0.002361,0.999972704
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.98781058e-09,54828,23171006,1.000000,0.002361,0.999970034
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.04676893e-09,54828,23170899,1.000000,0.002361,0.999965427
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.10689071e-09,54828,23170609,1.000000,0.002361,0.999952942
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.16819886e-09,54828,23170017,1.000000,0.002361,0.999927454
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.23071681e-09,54828,23169846,1.000000,0.002361,0.999920091
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.29446843e-09,54828,23169621,1.000000,0.002361,0.999910404
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.35947805e-09,54828,23169382,1.000000,0.002361,0.999900114
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.4257705e-09,54828,23168922,1.000000,0.002361,0.999880309
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.4933711e-09,54828,23168507,1.000000,0.002361,0.999862442
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.56230566e-09,54828,23166799,1.000000,0.002361,0.999788905
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.6326005e-09,54828,23166245,1.000000,0.002361,0.999765053
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.70428247e-09,54828,23165177,1.000000,0.002361,0.999719071
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.77737894e-09,54828,23163830,1.000000,0.002361,0.999661077
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.85191781e-09,54828,23162952,1.000000,0.002361,0.999623276
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.92792756e-09,54828,23161789,1.000000,0.002362,0.999573204
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,4.00543721e-09,54828,23160241,1.000000,0.002362,0.999506556
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,4.08447635e-09,54828,23157727,1.000000,0.002362,0.999398317
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,4.16507517e-09,54828,23154278,1.000000,0.002362,0.999249823
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,4.24726444e-09,54828,23152310,1.000000,0.002363,0.999165093
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,4.33107555e-09,54828,23150528,1.000000,0.002363,0.999088370
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,4.4165405e-09,54828,23147233,1.000000,0.002363,0.998946506
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,4.50369193e-09,54828,23142601,1.000000,0.002364,0.998747079
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,4.59256311e-09,54828,23138061,1.000000,0.002364,0.998551613
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,4.68318798e-09,54828,23133874,1.000000,0.002364,0.998371345
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,4.77560116e-09,54828,23128020,1.000000,0.002365,0.998119306
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,4.86983791e-09,54828,23122369,1.000000,0.002366,0.997876006
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,4.96593424e-09,54828,23115102,1.000000,0.002366,0.997563131
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,5.06392683e-09,54828,23108148,1.000000,0.002367,0.997263732
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,5.16385311e-09,54828,23100773,1.000000,0.002368,0.996946208
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,5.26575123e-09,54828,23089567,1.000000,0.002369,0.996463742
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,5.3696601e-09,54828,23068581,1.000000,0.002371,0.995560206
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,5.4756194e-09,54828,23052851,1.000000,0.002373,0.994882964
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,5.58366959e-09,54828,23030845,1.000000,0.002375,0.993935513
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,5.69385193e-09,54828,23018214,1.000000,0.002376,0.993391695
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,5.8062085e-09,54828,23002976,1.000000,0.002378,0.992735635
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,5.92078219e-09,54828,22988361,1.000000,0.002379,0.992106397
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,6.03761676e-09,54828,22967251,1.000000,0.002382,0.991197523
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,6.15675682e-09,54828,22945386,1.000000,0.002384,0.990256142
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,6.27824787e-09,54828,22913786,1.000000,0.002387,0.988895629
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,6.4021363e-09,54828,22889796,1.000000,0.002390,0.987862759
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,6.52846942e-09,54828,22865035,1.000000,0.002392,0.986796693
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,6.65729546e-09,54828,22839082,1.000000,0.002395,0.985679307
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,6.78866362e-09,54828,22806523,1.000000,0.002398,0.984277505
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,6.92262406e-09,54828,22776807,1.000000,0.002401,0.982998106
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,7.05922794e-09,54828,22736901,1.000000,0.002406,0.981279985
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,7.19852742e-09,54828,22703646,1.000000,0.002409,0.979848217
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,7.34057568e-09,54828,22663073,1.000000,0.002413,0.978101378
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,7.48542699e-09,54828,22626582,1.000000,0.002417,0.976530287
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,7.63313664e-09,54828,22581986,1.000000,0.002422,0.974610241
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,7.78376103e-09,54828,22538412,1.000000,0.002427,0.972734197
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,7.93735769e-09,54828,22485814,1.000000,0.002432,0.970469631
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,8.09398527e-09,54828,22437102,1.000000,0.002438,0.968372374
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,8.25370358e-09,54828,22385256,1.000000,0.002443,0.966140185
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,8.4165736e-09,54828,22344674,1.000000,0.002448,0.964392959
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,8.58265753e-09,54828,22295894,1.000000,0.002453,0.962292775
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,8.75201878e-09,54828,22239099,1.000000,0.002459,0.959847511
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,8.92472204e-09,54828,22175477,1.000000,0.002466,0.957108315
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,9.10083324e-09,54828,22127707,1.000000,0.002472,0.955051616
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,9.28041964e-09,54828,22081477,1.000000,0.002477,0.953061219
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,9.46354981e-09,54828,22026923,1.000000,0.002483,0.950712440
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,9.65029368e-09,54828,21979001,1.000000,0.002488,0.948649196
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,9.84072256e-09,54828,21928589,1.000000,0.002494,0.946478747
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.00349092e-08,54828,21881782,1.000000,0.002499,0.944463508
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.02329276e-08,54828,21835441,1.000000,0.002505,0.942468333
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.04348536e-08,54828,21782674,1.000000,0.002511,0.940196491
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.06407642e-08,54828,21727855,1.000000,0.002517,0.937836302
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.0850738e-08,54828,21668373,1.000000,0.002524,0.935275351
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.10648552e-08,54828,21608619,1.000000,0.002531,0.932702690
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.12831976e-08,54828,21553365,1.000000,0.002537,0.930323772
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.15058485e-08,54828,21498570,1.000000,0.002544,0.927964616
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.17328929e-08,54828,21437583,1.000000,0.002551,0.925338869
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.19644177e-08,54828,21388806,1.000000,0.002557,0.923238814
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.22005111e-08,54828,21327668,1.000000,0.002564,0.920606565
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.24412633e-08,54828,21262321,1.000000,0.002572,0.917793101
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.26867663e-08,54828,21199497,1.000000,0.002580,0.915088263
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.29371138e-08,54828,21130754,1.000000,0.002588,0.912128587
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.31924013e-08,54828,21067893,1.000000,0.002596,0.909422156
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.34527265e-08,54828,21016744,1.000000,0.002602,0.907219976
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.37181886e-08,54828,20963081,1.000000,0.002609,0.904909558
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.39888891e-08,54828,20904178,1.000000,0.002616,0.902373536
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.42649313e-08,54828,20842925,1.000000,0.002624,0.899736336
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.45464207e-08,54828,20790232,1.000000,0.002630,0.897467680
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.48334647e-08,54828,20729427,1.000000,0.002638,0.894849769
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.51261729e-08,54828,20676936,1.000000,0.002645,0.892589810
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.5424657e-08,54828,20619916,1.000000,0.002652,0.890134859
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.57290312e-08,54828,20568313,1.000000,0.002659,0.887913132
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.60394116e-08,54828,20511294,1.000000,0.002666,0.885458224
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.63559167e-08,54828,20457897,1.000000,0.002673,0.883159258
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.66786674e-08,54828,20390575,1.000000,0.002682,0.880260762
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.70077869e-08,54828,20336042,1.000000,0.002689,0.877912887
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.73434009e-08,54828,20276214,1.000000,0.002697,0.875337039
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.76856376e-08,54828,20206648,1.000000,0.002706,0.872341930
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.80346276e-08,54828,20141768,1.000000,0.002715,0.869548572
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.83905042e-08,54828,20077532,1.000000,0.002723,0.866782942
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.87534033e-08,54828,20031304,1.000000,0.002730,0.864792632
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.91234635e-08,54828,19984166,1.000000,0.002736,0.862763142
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.95008261e-08,54828,19937825,1.000000,0.002742,0.860767967
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,1.98856352e-08,54828,19891141,1.000000,0.002749,0.858758024
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.02780376e-08,54828,19842961,1.000000,0.002755,0.856683672
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.06781834e-08,54828,19791572,1.000000,0.002763,0.854471159
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.10862252e-08,54828,19738641,1.000000,0.002770,0.852192256
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.15023189e-08,54828,19685586,1.000000,0.002777,0.849908015
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.19266233e-08,54828,19631880,1.000000,0.002785,0.847595745
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.23593005e-08,54828,19587467,1.000000,0.002791,0.845683578
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.28005158e-08,54828,19540464,1.000000,0.002798,0.843659901
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.32504375e-08,54828,19493526,1.000000,0.002805,0.841639022
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.37092375e-08,54828,19441385,1.000000,0.002812,0.839394132
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.41770909e-08,54828,19387665,1.000000,0.002820,0.837081260
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.46541766e-08,54828,19338615,1.000000,0.002827,0.834969451
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.51406765e-08,54828,19287611,1.000000,0.002835,0.832773514
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.56367765e-08,54828,19239737,1.000000,0.002842,0.830712336
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.6142666e-08,54828,19189676,1.000000,0.002849,0.828556999
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.66585383e-08,54828,19146498,1.000000,0.002855,0.826698004
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.71845902e-08,54828,19105045,1.000000,0.002862,0.824913278
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.77210226e-08,54828,19062038,1.000000,0.002868,0.823061645
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.82680405e-08,54828,19015319,1.000000,0.002875,0.821050196
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.88258527e-08,54828,18969245,1.000000,0.002882,0.819066516
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.93946721e-08,54828,18924124,1.000000,0.002889,0.817123867
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,2.99747161e-08,54828,18880566,1.000000,0.002896,0.815248511
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.0566206e-08,54828,18840436,1.000000,0.002902,0.813520745
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.11693678e-08,54828,18799955,1.000000,0.002908,0.811777868
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.17844317e-08,54828,18761882,1.000000,0.002914,0.810138665
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.24116327e-08,54828,18721482,1.000000,0.002920,0.808399274
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.30512102e-08,54828,18679345,1.000000,0.002927,0.806585099
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.37034085e-08,54828,18635821,1.000000,0.002933,0.804711207
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.43684765e-08,54828,18592929,1.000000,0.002940,0.802864526
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.50466684e-08,54828,18550407,1.000000,0.002947,0.801033775
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.57382429e-08,54828,18508372,1.000000,0.002954,0.799223991
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.64434643e-08,54828,18462882,1.000000,0.002961,0.797265455
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.71626018e-08,54828,18417990,1.000000,0.002968,0.795332665
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.789593e-08,54828,18369740,1.000000,0.002976,0.793255299
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.86437289e-08,54828,18316802,1.000000,0.002984,0.790976095
d5-xgboost-none,RANDOMIC_MESSAGE_ORIENTEDGRAYHOLE,3.94062841e-08,54828,18262852,1.000000,0.002993,0.788653320
